date,symbol,price,eps,book_value,sales,dividend,market_cap,debt,cash,ebitda
2024-05-22,600519.SH,1563.29777,19.16,191.7729096394804,0.0,5.775285954508661,1954249779161.3296,36987774717.85,74197126391.43,28878314848.98
2024-05-23,600519.SH,1557.5977699999999,19.16,191.7729096394804,0.0,5.775285954508661,1947124314035.6296,36987774717.85,74197126391.43,28878314848.98
2024-05-24,600519.SH,1542.6677699999998,19.16,191.7729096394804,0.0,5.775285954508661,1928460595732.6995,36987774717.85,74197126391.43,28878314848.98
2024-05-27,600519.SH,1535.7077699999998,19.16,191.7729096394804,0.0,5.775285954508661,1919760027789.7395,36987774717.85,74197126391.43,28878314848.98
2024-05-28,600519.SH,1530.22777,19.16,191.7729096394804,0.0,5.775285954508661,1912909580616.2598,36987774717.85,74197126391.43,28878314848.98
2024-05-29,600519.SH,1539.5877699999999,19.16,191.7729096394804,0.0,5.775285954508661,1924610344401.6196,36987774717.85,74197126391.43,28878314848.98
2024-05-30,600519.SH,1514.5877699999999,19.16,191.7729096394804,0.0,5.775285954508661,1893358304376.6196,36987774717.85,74197126391.43,28878314848.98
2024-05-31,600519.SH,1514.03777,19.16,191.7729096394804,0.0,5.775285954508661,1892670759496.0696,36987774717.85,74197126391.43,28878314848.98
2024-06-03,600519.SH,1504.97777,19.16,191.7729096394804,0.0,5.775285954508661,1881345020191.0098,36987774717.85,74197126391.43,28878314848.98
2024-06-04,600519.SH,1518.78777,19.16,191.7729096394804,0.0,5.775285954508661,1898608647100.8196,36987774717.85,74197126391.43,28878314848.98
2024-06-05,600519.SH,1509.5877699999999,19.16,191.7729096394804,0.0,5.775285954508661,1887107896371.6196,36987774717.85,74197126391.43,28878314848.98
2024-06-06,600519.SH,1505.39777,19.16,191.7729096394804,0.0,5.775285954508661,1881870054463.43,36987774717.85,74197126391.43,28878314848.98
2024-06-07,600519.SH,1484.76777,19.16,191.7729096394804,0.0,5.775285954508661,1856080871034.7996,36987774717.85,74197126391.43,28878314848.98
2024-06-11,600519.SH,1434.5877699999999,19.16,191.7729096394804,0.0,5.775285954508661,1793351776296.6196,36987774717.85,74197126391.43,28878314848.98
2024-06-12,600519.SH,1437.26777,19.16,191.7729096394804,0.0,5.775285954508661,1796701994987.2996,36987774717.85,74197126391.43,28878314848.98
2024-06-13,600519.SH,1420.5977699999999,19.16,191.7729096394804,0.0,5.775285954508661,1775863134698.6296,36987774717.85,74197126391.43,28878314848.98
2024-06-14,600519.SH,1420.5877699999999,19.16,191.7729096394804,0.0,5.775285954508661,1775850633882.6196,36987774717.85,74197126391.43,28878314848.98
2024-06-17,600519.SH,1407.0877699999999,19.16,191.7729096394804,0.0,5.775285954508661,1758974532269.1196,36987774717.85,74197126391.43,28878314848.98
2024-06-18,600519.SH,1387.0877699999999,19.16,191.7729096394804,0.0,5.775285954508661,1733972900249.1196,36987774717.85,74197126391.43,28878314848.98
2024-06-19,600519.SH,1397.46377,19.16,191.7729096394804,0.0,5.775285954508661,1746943746941.096,36987774717.85,74197126391.43,28878314848.98
2024-06-20,600519.SH,1396.5637699999997,19.16,191.7729096394804,0.0,5.775285954508661,1745818673500.1956,36987774717.85,74197126391.43,28878314848.98
2024-06-21,600519.SH,1367.4637699999998,19.16,191.7729096394804,0.0,5.775285954508661,1709441298911.0955,36987774717.85,74197126391.43,28878314848.98
2024-06-24,600519.SH,1373.0137699999998,19.16,191.7729096394804,0.0,5.775285954508661,1716379251796.6455,36987774717.85,74197126391.43,28878314848.98
2024-06-25,600519.SH,1383.11377,19.16,191.7729096394804,0.0,5.775285954508661,1729005075966.7456,36987774717.85,74197126391.43,28878314848.98
2024-06-26,600519.SH,1385.6837699999999,19.16,191.7729096394804,0.0,5.775285954508661,1732217785681.3157,36987774717.85,74197126391.43,28878314848.98
2024-06-27,600519.SH,1386.9537699999998,19.16,191.7729096394804,0.0,5.775285954508661,1733805389314.5857,36987774717.85,74197126391.43,28878314848.98
2024-06-28,600519.SH,1363.85377,19.16,191.7729096394804,0.0,5.775285954508661,1704928504331.4856,36987774717.85,74197126391.43,28878314848.98
2024-07-01,600519.SH,1336.84377,33.19,174.8490725927739,0.0,10.006293417169493,1671163800288.4756,51162451517.35,56840349530.82,50034733180.044
2024-07-02,600519.SH,1387.1637699999999,33.19,174.8490725927739,0.0,10.006293417169493,1734067906450.7957,51162451517.35,56840349530.82,50034733180.044
2024-07-03,600519.SH,1396.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1745693665340.0955,51162451517.35,56840349530.82,50034733180.044
2024-07-04,600519.SH,1382.2037699999998,33.19,174.8490725927739,0.0,10.006293417169493,1727867501709.8357,51162451517.35,56840349530.82,50034733180.044
2024-07-05,600519.SH,1349.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1686939830093.0955,51162451517.35,56840349530.82,50034733180.044
2024-07-08,600519.SH,1316.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1645687137260.0955,51162451517.35,56840349530.82,50034733180.044
2024-07-09,600519.SH,1334.49377,33.19,174.8490725927739,0.0,10.006293417169493,1668226108526.1257,51162451517.35,56840349530.82,50034733180.044
2024-07-10,600519.SH,1334.0537699999998,33.19,174.8490725927739,0.0,10.006293417169493,1667676072621.6855,51162451517.35,56840349530.82,50034733180.044
2024-07-11,600519.SH,1358.55377,33.19,174.8490725927739,0.0,10.006293417169493,1698303071846.1858,51162451517.35,56840349530.82,50034733180.044
2024-07-12,600519.SH,1375.2837699999998,33.19,174.8490725927739,0.0,10.006293417169493,1719216937030.9155,51162451517.35,56840349530.82,50034733180.044
2024-07-15,600519.SH,1371.36377,33.19,174.8490725927739,0.0,10.006293417169493,1714316617154.9956,51162451517.35,56840349530.82,50034733180.044
2024-07-16,600519.SH,1372.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1715691706916.0955,51162451517.35,56840349530.82,50034733180.044
2024-07-17,600519.SH,1397.86377,33.19,174.8490725927739,0.0,10.006293417169493,1747443779581.4956,51162451517.35,56840349530.82,50034733180.044
2024-07-18,600519.SH,1393.9737699999998,33.19,174.8490725927739,0.0,10.006293417169493,1742580962153.6055,51162451517.35,56840349530.82,50034733180.044
2024-07-19,600519.SH,1422.0837699999997,33.19,174.8490725927739,0.0,10.006293417169493,1777720755957.7153,51162451517.35,56840349530.82,50034733180.044
2024-07-22,600519.SH,1395.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1744443583739.0955,51162451517.35,56840349530.82,50034733180.044
2024-07-23,600519.SH,1351.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1689439993295.0955,51162451517.35,56840349530.82,50034733180.044
2024-07-24,600519.SH,1336.4837699999998,33.19,174.8490725927739,0.0,10.006293417169493,1670713770912.1155,51162451517.35,56840349530.82,50034733180.044
2024-07-25,600519.SH,1326.9537699999998,33.19,174.8490725927739,0.0,10.006293417169493,1658800493254.5857,51162451517.35,56840349530.82,50034733180.044
2024-07-26,600519.SH,1318.65377,33.19,174.8490725927739,0.0,10.006293417169493,1648424815966.2856,51162451517.35,56840349530.82,50034733180.044
2024-07-29,600519.SH,1294.4837699999998,33.19,174.8490725927739,0.0,10.006293417169493,1618210343670.1155,51162451517.35,56840349530.82,50034733180.044
2024-07-30,600519.SH,1276.4537699999998,33.19,174.8490725927739,0.0,10.006293417169493,1595671372404.0857,51162451517.35,56840349530.82,50034733180.044
2024-07-31,600519.SH,1317.74377,33.19,174.8490725927739,0.0,10.006293417169493,1647287241709.3757,51162451517.35,56840349530.82,50034733180.044
2024-08-01,600519.SH,1282.62377,33.19,174.8490725927739,0.0,10.006293417169493,1603384375882.2556,51162451517.35,56840349530.82,50034733180.044
2024-08-02,600519.SH,1281.9137699999999,33.19,174.8490725927739,0.0,10.006293417169493,1602496817945.5457,51162451517.35,56840349530.82,50034733180.044
2024-08-05,600519.SH,1306.4737699999998,33.19,174.8490725927739,0.0,10.006293417169493,1633198822066.1055,51162451517.35,56840349530.82,50034733180.044
2024-08-06,600519.SH,1301.1637699999999,33.19,174.8490725927739,0.0,10.006293417169493,1626560888764.7957,51162451517.35,56840349530.82,50034733180.044
2024-08-07,600519.SH,1311.9637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1640061770055.5955,51162451517.35,56840349530.82,50034733180.044
2024-08-08,600519.SH,1327.15377,33.19,174.8490725927739,0.0,10.006293417169493,1659050509574.7856,51162451517.35,56840349530.82,50034733180.044
2024-08-09,600519.SH,1333.2637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1666688508156.8955,51162451517.35,56840349530.82,50034733180.044
2024-08-12,600519.SH,1332.5637699999997,33.19,174.8490725927739,0.0,10.006293417169493,1665813451036.1956,51162451517.35,56840349530.82,50034733180.044
2024-08-13,600519.SH,1319.4737699999998,33.19,174.8490725927739,0.0,10.006293417169493,1649449882879.1055,51162451517.35,56840349530.82,50034733180.044
2024-08-14,600519.SH,1309.7637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1637311590533.3955,51162451517.35,56840349530.82,50034733180.044
2024-08-15,600519.SH,1323.35377,33.19,174.8490725927739,0.0,10.006293417169493,1654300199490.9856,51162451517.35,56840349530.82,50034733180.044
2024-08-16,600519.SH,1327.6637699999999,33.19,174.8490725927739,0.0,10.006293417169493,1659688051191.2957,51162451517.35,56840349530.82,50034733180.044
2024-08-19,600519.SH,1321.90377,33.19,174.8490725927739,0.0,10.006293417169493,1652487581169.5356,51162451517.35,56840349530.82,50034733180.044
2024-08-20,600519.SH,1319.1837699999999,33.19,174.8490725927739,0.0,10.006293417169493,1649087359214.8157,51162451517.35,56840349530.82,50034733180.044
2024-08-21,600519.SH,1314.04377,33.19,174.8490725927739,0.0,10.006293417169493,1642661939785.6758,51162451517.35,56840349530.82,50034733180.044
2024-08-22,600519.SH,1306.5137699999998,33.19,174.8490725927739,0.0,10.006293417169493,1633248825330.1455,51162451517.35,56840349530.82,50034733180.044
2024-08-23,600519.SH,1311.4537699999998,33.19,174.8490725927739,0.0,10.006293417169493,1639424228439.0857,51162451517.35,56840349530.82,50034733180.044
2024-08-26,600519.SH,1308.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1635686484452.0955,51162451517.35,56840349530.82,50034733180.044
2024-08-27,600519.SH,1300.53377,33.19,174.8490725927739,0.0,10.006293417169493,1625773337356.1658,51162451517.35,56840349530.82,50034733180.044
2024-08-28,600519.SH,1285.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1606934607629.0955,51162451517.35,56840349530.82,50034733180.044
2024-08-29,600519.SH,1309.7637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1637311590533.3955,51162451517.35,56840349530.82,50034733180.044
2024-08-30,600519.SH,1339.65377,33.19,174.8490725927739,0.0,10.006293417169493,1674676529587.2856,51162451517.35,56840349530.82,50034733180.044
2024-09-02,600519.SH,1291.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1614435097235.0955,51162451517.35,56840349530.82,50034733180.044
2024-09-03,600519.SH,1306.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1633186321250.0955,51162451517.35,56840349530.82,50034733180.044
2024-09-04,600519.SH,1296.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1620685505240.0955,51162451517.35,56840349530.82,50034733180.044
2024-09-05,600519.SH,1301.34377,33.19,174.8490725927739,0.0,10.006293417169493,1626785903452.9756,51162451517.35,56840349530.82,50034733180.044
2024-09-06,600519.SH,1294.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1618185342038.0955,51162451517.35,56840349530.82,50034733180.044
2024-09-09,600519.SH,1271.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1589433465215.0955,51162451517.35,56840349530.82,50034733180.044
2024-09-10,600519.SH,1274.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1593183710018.0955,51162451517.35,56840349530.82,50034733180.044
2024-09-11,600519.SH,1276.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1595683873220.0955,51162451517.35,56840349530.82,50034733180.044
2024-09-12,600519.SH,1231.52377,33.19,174.8490725927739,0.0,10.006293417169493,1539505206071.1558,51162451517.35,56840349530.82,50034733180.044
2024-09-13,600519.SH,1200.5937699999997,33.19,174.8490725927739,0.0,10.006293417169493,1500840182152.2253,51162451517.35,56840349530.82,50034733180.044
2024-09-18,600519.SH,1163.36377,33.19,174.8490725927739,0.0,10.006293417169493,1454299644146.9956,51162451517.35,56840349530.82,50034733180.044
2024-09-19,600519.SH,1157.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1446924162701.0955,51162451517.35,56840349530.82,50034733180.044
2024-09-20,600519.SH,1160.38377,33.19,174.8490725927739,0.0,10.006293417169493,1450574400976.0156,51162451517.35,56840349530.82,50034733180.044
2024-09-23,600519.SH,1158.00377,33.19,174.8490725927739,0.0,10.006293417169493,1447599206765.6357,51162451517.35,56840349530.82,50034733180.044
2024-09-24,600519.SH,1269.0637699999997,33.19,174.8490725927739,0.0,10.006293417169493,1586433269372.6956,51162451517.35,56840349530.82,50034733180.044
2024-09-25,600519.SH,1295.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1619435423639.0955,51162451517.35,56840349530.82,50034733180.044
2024-09-26,600519.SH,1425.4637699999998,33.19,174.8490725927739,0.0,10.006293417169493,1781946031769.0955,51162451517.35,56840349530.82,50034733180.044
2024-09-27,600519.SH,1525.6637699999999,33.19,174.8490725927739,0.0,10.006293417169493,1907204208189.2957,51162451517.35,56840349530.82,50034733180.044
2024-09-30,600519.SH,1644.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,2055713902388.0955,39082558719.52,60084745614.27,72993062542.212
2024-10-08,600519.SH,1619.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,2024461862363.0955,39082558719.52,60084745614.27,72993062542.212
2024-10-09,600519.SH,1491.61377,48.42,190.15515051987393,0.0,14.597659561548095,1864638929675.2456,39082558719.52,60084745614.27,72993062542.212
2024-10-10,600519.SH,1536.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1920705089480.0955,39082558719.52,60084745614.27,72993062542.212
2024-10-11,600519.SH,1501.4537699999998,48.42,190.15515051987393,0.0,14.597659561548095,1876939732629.0857,39082558719.52,60084745614.27,72993062542.212
2024-10-14,600519.SH,1498.4537699999998,48.42,190.15515051987393,0.0,14.597659561548095,1873189487826.0857,39082558719.52,60084745614.27,72993062542.212
2024-10-15,600519.SH,1450.7137699999998,48.42,190.15515051987393,0.0,14.597659561548095,1813510592194.3455,39082558719.52,60084745614.27,72993062542.212
2024-10-16,600519.SH,1418.9637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1773820501362.5955,39082558719.52,60084745614.27,72993062542.212
2024-10-17,600519.SH,1391.06377,48.42,190.15515051987393,0.0,14.597659561548095,1738943224694.6958,39082558719.52,60084745614.27,72993062542.212
2024-10-18,600519.SH,1437.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1796947010981.0955,39082558719.52,60084745614.27,72993062542.212
2024-10-21,600519.SH,1425.2637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1781696015448.8955,39082558719.52,60084745614.27,72993062542.212
2024-10-22,600519.SH,1439.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1799447174183.0955,39082558719.52,60084745614.27,72993062542.212
2024-10-23,600519.SH,1463.9637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1830074173407.5955,39082558719.52,60084745614.27,72993062542.212
2024-10-24,600519.SH,1448.6637699999999,48.42,190.15515051987393,0.0,14.597659561548095,1810947924912.2957,39082558719.52,60084745614.27,72993062542.212
2024-10-25,600519.SH,1455.3137699999997,48.42,190.15515051987393,0.0,14.597659561548095,1819260967558.9456,39082558719.52,60084745614.27,72993062542.212
2024-10-28,600519.SH,1461.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1826948969405.0955,39082558719.52,60084745614.27,72993062542.212
2024-10-29,600519.SH,1428.0837699999997,48.42,190.15515051987393,0.0,14.597659561548095,1785221245563.7153,39082558719.52,60084745614.27,72993062542.212
2024-10-30,600519.SH,1428.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1785696276572.0955,39082558719.52,60084745614.27,72993062542.212
2024-10-31,600519.SH,1424.2537699999998,48.42,190.15515051987393,0.0,14.597659561548095,1780433433031.8855,39082558719.52,60084745614.27,72993062542.212
2024-11-01,600519.SH,1430.2137699999998,48.42,190.15515051987393,0.0,14.597659561548095,1787883919373.8455,39082558719.52,60084745614.27,72993062542.212
2024-11-04,600519.SH,1444.6637699999999,48.42,190.15515051987393,0.0,14.597659561548095,1805947598508.2957,39082558719.52,60084745614.27,72993062542.212
2024-11-05,600519.SH,1473.4537699999998,48.42,190.15515051987393,0.0,14.597659561548095,1841937447801.0857,39082558719.52,60084745614.27,72993062542.212
2024-11-06,600519.SH,1467.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1834449459011.0955,39082558719.52,60084745614.27,72993062542.212
2024-11-07,600519.SH,1545.6037699999997,48.42,190.15515051987393,0.0,14.597659561548095,1932130835313.2354,39082558719.52,60084745614.27,72993062542.212
2024-11-08,600519.SH,1506.4337699999999,48.42,190.15515051987393,0.0,14.597659561548095,1883165139002.0657,39082558719.52,60084745614.27,72993062542.212
2024-11-11,600519.SH,1494.4737699999998,48.42,190.15515051987393,0.0,14.597659561548095,1868214163054.1055,39082558719.52,60084745614.27,72993062542.212
2024-11-12,600519.SH,1473.6637699999999,48.42,190.15515051987393,0.0,14.597659561548095,1842199964937.2957,39082558719.52,60084745614.27,72993062542.212
2024-11-13,600519.SH,1474.9637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1843825071018.5955,39082558719.52,60084745614.27,72993062542.212
2024-11-14,600519.SH,1470.26377,48.42,190.15515051987393,0.0,14.597659561548095,1837949687493.8958,39082558719.52,60084745614.27,72993062542.212
2024-11-15,600519.SH,1455.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1819448479799.0955,39082558719.52,60084745614.27,72993062542.212
2024-11-18,600519.SH,1455.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1819448479799.0955,39082558719.52,60084745614.27,72993062542.212
2024-11-19,600519.SH,1438.38377,48.42,190.15515051987393,0.0,14.597659561548095,1798097086054.0156,39082558719.52,60084745614.27,72993062542.212
2024-11-20,600519.SH,1441.2737699999998,48.42,190.15515051987393,0.0,14.597659561548095,1801709821880.9055,39082558719.52,60084745614.27,72993062542.212
2024-11-21,600519.SH,1441.59377,48.42,190.15515051987393,0.0,14.597659561548095,1802109847993.2256,39082558719.52,60084745614.27,72993062542.212
2024-11-22,600519.SH,1404.2837699999998,48.42,190.15515051987393,0.0,14.597659561548095,1755469303459.9155,39082558719.52,60084745614.27,72993062542.212
2024-11-25,600519.SH,1395.03377,48.42,190.15515051987393,0.0,14.597659561548095,1743906048650.6658,39082558719.52,60084745614.27,72993062542.212
2024-11-26,600519.SH,1405.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1756944399749.0955,39082558719.52,60084745614.27,72993062542.212
2024-11-27,600519.SH,1415.5137699999998,48.42,190.15515051987393,0.0,14.597659561548095,1769507719839.1455,39082558719.52,60084745614.27,72993062542.212
2024-11-28,600519.SH,1414.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1768195134158.0955,39082558719.52,60084745614.27,72993062542.212
2024-11-29,600519.SH,1422.2037699999998,48.42,190.15515051987393,0.0,14.597659561548095,1777870765749.8357,39082558719.52,60084745614.27,72993062542.212
2024-12-02,600519.SH,1421.46377,48.42,190.15515051987393,0.0,14.597659561548095,1776945705365.096,39082558719.52,60084745614.27,72993062542.212
2024-12-03,600519.SH,1423.2037699999998,48.42,190.15515051987393,0.0,14.597659561548095,1779120847350.8357,39082558719.52,60084745614.27,72993062542.212
2024-12-04,600519.SH,1416.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1770695297360.0955,39082558719.52,60084745614.27,72993062542.212
2024-12-05,600519.SH,1407.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1759444562951.0955,39082558719.52,60084745614.27,72993062542.212
2024-12-06,600519.SH,1417.4737699999998,48.42,190.15515051987393,0.0,14.597659561548095,1771957879777.1055,39082558719.52,60084745614.27,72993062542.212
2024-12-09,600519.SH,1415.2637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1769195199438.8955,39082558719.52,60084745614.27,72993062542.212
2024-12-10,600519.SH,1443.05377,48.42,190.15515051987393,0.0,14.597659561548095,1803934967130.6858,39082558719.52,60084745614.27,72993062542.212
2024-12-11,600519.SH,1432.0637699999997,48.42,190.15515051987393,0.0,14.597659561548095,1790196570335.6956,39082558719.52,60084745614.27,72993062542.212
2024-12-12,600519.SH,1462.2637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1827949034685.8955,39082558719.52,60084745614.27,72993062542.212
2024-12-13,600519.SH,1415.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1769445215759.0955,39082558719.52,60084745614.27,72993062542.212
2024-12-16,600519.SH,1423.6637699999999,48.42,190.15515051987393,0.0,14.597659561548095,1779695884887.2957,39082558719.52,60084745614.27,72993062542.212
2024-12-17,600519.SH,1454.4637699999998,48.42,190.15515051987393,0.0,14.597659561548095,1818198398198.0955,39082558719.52,60084745614.27,72993062542.212
2024-12-18,600519.SH,1467.96377,48.42,190.15515051987393,0.0,14.597659561548095,1835074499811.596,39082558719.52,60084745614.27,72993062542.212
2024-12-19,600519.SH,1447.4737699999998,48.42,190.15515051987393,0.0,14.597659561548095,1809460327807.1055,39082558719.52,60084745614.27,72993062542.212
2024-12-20,600519.SH,1442.34577,48.42,190.15515051987393,0.0,14.597659561548095,1803049909357.1777,39082558719.52,60084745614.27,72993062542.212
2024-12-23,600519.SH,1446.79577,48.42,190.15515051987393,0.0,14.597659561548095,1808612772481.6277,39082558719.52,60084745614.27,72993062542.212
2024-12-24,600519.SH,1459.1657699999998,48.42,190.15515051987393,0.0,14.597659561548095,1824076281885.9976,39082558719.52,60084745614.27,72993062542.212
2024-12-25,600519.SH,1450.3457700000001,48.42,190.15515051987393,0.0,14.597659561548095,1813050562165.178,39082558719.52,60084745614.27,72993062542.212
2024-12-26,600519.SH,1448.1357699999999,48.42,190.15515051987393,0.0,14.597659561548095,1810287881826.9675,39082558719.52,60084745614.27,72993062542.212
2024-12-27,600519.SH,1449.31577,48.42,190.15515051987393,0.0,14.597659561548095,1811762978116.1477,39082558719.52,60084745614.27,72993062542.212
2024-12-30,600519.SH,1445.34577,48.42,190.15515051987393,0.0,14.597659561548095,1806800154160.1777,39082558719.52,60084745614.27,72993062542.212
2024-12-31,600519.SH,1444.34577,68.64,186.47261443812738,0.0,20.693404259204033,1805550072559.1777,56933264798.1,59295822956.89,103473775705.94398
2025-01-02,600519.SH,1408.34577,68.64,186.47261443812738,0.0,20.693404259204033,1760547134923.1777,56933264798.1,59295822956.89,103473775705.94398
2025-01-03,600519.SH,1395.34577,68.64,186.47261443812738,0.0,20.693404259204033,1744296074110.1777,56933264798.1,59295822956.89,103473775705.94398
2025-01-06,600519.SH,1360.34577,68.64,186.47261443812738,0.0,20.693404259204033,1700543218075.1777,56933264798.1,59295822956.89,103473775705.94398
2025-01-07,600519.SH,1360.54577,68.64,186.47261443812738,0.0,20.693404259204033,1700793234395.3777,56933264798.1,59295822956.89,103473775705.94398
2025-01-08,600519.SH,1362.84577,68.64,186.47261443812738,0.0,20.693404259204033,1703668422077.6777,56933264798.1,59295822956.89,103473775705.94398
2025-01-09,600519.SH,1364.34577,68.64,186.47261443812738,0.0,20.693404259204033,1705543544479.1777,56933264798.1,59295822956.89,103473775705.94398
2025-01-10,600519.SH,1356.34577,68.64,186.47261443812738,0.0,20.693404259204033,1695542891671.1777,56933264798.1,59295822956.89,103473775705.94398
2025-01-13,600519.SH,1364.32577,68.64,186.47261443812738,0.0,20.693404259204033,1705518542847.1577,56933264798.1,59295822956.89,103473775705.94398
2025-01-14,600519.SH,1392.84577,68.64,186.47261443812738,0.0,20.693404259204033,1741170870107.6777,56933264798.1,59295822956.89,103473775705.94398
2025-01-15,600519.SH,1391.6157699999999,68.64,186.47261443812738,0.0,20.693404259204033,1739633269738.4475,56933264798.1,59295822956.89,103473775705.94398
2025-01-16,600519.SH,1366.72577,68.64,186.47261443812738,0.0,20.693404259204033,1708518738689.5579,56933264798.1,59295822956.89,103473775705.94398
2025-01-17,600519.SH,1375.09577,68.64,186.47261443812738,0.0,20.693404259204033,1718981921689.9277,56933264798.1,59295822956.89,103473775705.94398
2025-01-20,600519.SH,1395.1457699999999,68.64,186.47261443812738,0.0,20.693404259204033,1744046057789.9775,56933264798.1,59295822956.89,103473775705.94398
2025-01-21,600519.SH,1388.49577,68.64,186.47261443812738,0.0,20.693404259204033,1735733015143.328,56933264798.1,59295822956.89,103473775705.94398
2025-01-22,600519.SH,1361.34577,68.64,186.47261443812738,0.0,20.693404259204033,1701793299676.1777,56933264798.1,59295822956.89,103473775705.94398
2025-01-23,600519.SH,1363.34577,68.64,186.47261443812738,0.0,20.693404259204033,1704293462878.1777,56933264798.1,59295822956.89,103473775705.94398
2025-01-24,600519.SH,1356.34577,68.64,186.47261443812738,0.0,20.693404259204033,1695542891671.1777,56933264798.1,59295822956.89,103473775705.94398
2025-01-27,600519.SH,1355.33577,68.64,186.47261443812738,0.0,20.693404259204033,1694280309254.1677,56933264798.1,59295822956.89,103473775705.94398
2025-02-05,600519.SH,1324.1457699999999,68.64,186.47261443812738,0.0,20.693404259204033,1655290264118.9775,56933264798.1,59295822956.89,103473775705.94398
2025-02-06,600519.SH,1333.1857699999998,68.64,186.47261443812738,0.0,20.693404259204033,1666591001792.0176,56933264798.1,59295822956.89,103473775705.94398
2025-02-07,600519.SH,1356.34577,68.64,186.47261443812738,0.0,20.693404259204033,1695542891671.1777,56933264798.1,59295822956.89,103473775705.94398
2025-02-10,600519.SH,1351.85577,68.64,186.47261443812738,0.0,20.693404259204033,1689930025282.6877,56933264798.1,59295822956.89,103473775705.94398
2025-02-11,600519.SH,1338.34577,68.64,186.47261443812738,0.0,20.693404259204033,1673041422853.1777,56933264798.1,59295822956.89,103473775705.94398
2025-02-12,600519.SH,1363.34577,68.64,186.47261443812738,0.0,20.693404259204033,1704293462878.1777,56933264798.1,59295822956.89,103473775705.94398
2025-02-13,600519.SH,1385.4057699999998,68.64,186.47261443812738,0.0,20.693404259204033,1731870262996.2375,56933264798.1,59295822956.89,103473775705.94398
2025-02-14,600519.SH,1395.34577,68.64,186.47261443812738,0.0,20.693404259204033,1744296074110.1777,56933264798.1,59295822956.89,103473775705.94398
2025-02-17,600519.SH,1391.96577,68.64,186.47261443812738,0.0,20.693404259204033,1740070798298.7979,56933264798.1,59295822956.89,103473775705.94398
2025-02-18,600519.SH,1395.34577,68.64,186.47261443812738,0.0,20.693404259204033,1744296074110.1777,56933264798.1,59295822956.89,103473775705.94398
2025-02-19,600519.SH,1411.34577,68.64,186.47261443812738,0.0,20.693404259204033,1764297379726.1777,56933264798.1,59295822956.89,103473775705.94398
2025-02-20,600519.SH,1394.34577,68.64,186.47261443812738,0.0,20.693404259204033,1743045992509.1777,56933264798.1,59295822956.89,103473775705.94398
2025-02-21,600519.SH,1408.55577,68.64,186.47261443812738,0.0,20.693404259204033,1760809652059.3877,56933264798.1,59295822956.89,103473775705.94398
2025-02-24,600519.SH,1399.4157699999998,68.64,186.47261443812738,0.0,20.693404259204033,1749383906226.2476,56933264798.1,59295822956.89,103473775705.94398
2025-02-25,600519.SH,1374.34577,68.64,186.47261443812738,0.0,20.693404259204033,1718044360489.1777,56933264798.1,59295822956.89,103473775705.94398
2025-02-26,600519.SH,1380.35577,68.64,186.47261443812738,0.0,20.693404259204033,1725557350911.1877,56933264798.1,59295822956.89,103473775705.94398
